,dialogueID,date,from,to,text
3631432,188062.tsv,2006-05-22T14:36:00.000Z,cyphase,Mathias-K,or non-root
3657243,95839.tsv,2010-02-15T06:06:00.000Z,Christopher_Mill,,Hello...
3657244,95839.tsv,2010-02-15T06:08:00.000Z,Christopher_Mill,,A small question: What would cause both 32bit and 64 bit versions of 9.10 to hang at 47% during 'Scanning disks' at install?
3657245,95839.tsv,2010-02-15T06:10:00.000Z,Christopher_Mill,,"Thought that myself, xfact, until I swapped in a known good working HDD."
3657246,95839.tsv,2010-02-15T06:10:00.000Z,Christopher_Mill,,"Funny thing is, Win7 and XP installs fine"
3657247,95839.tsv,2010-02-15T06:11:00.000Z,bazhang,Christopher_Mill,"sounds like either a bad burn, a corrupted iso (check the md5) or bad burn media"
3901858,89269.tsv,2012-02-18T22:07:00.000Z,masterlorin,,"i have a problem with my mouse on ubuntu 11.10, when im clicking anything in the dock, then i cant use my mouse anymore except from the dock and there only to start new apps. its the 32bit version"
3901859,89269.tsv,2012-02-18T22:08:00.000Z,masterlorin,,"i have a problem with my mouse on ubuntu 11.10, when im clicking anything in the dock, then i cant use my mouse anymore except from the dock and there only to start new apps. its the 32bit version"
3901860,89269.tsv,2012-02-18T22:08:00.000Z,masterlorin,,"i have a problem with my mouse on ubuntu 11.10, when im clicking anything in the dock, then i cant use my mouse anymore except from the dock and there only to start new apps. its the 32bit version"
3901861,89269.tsv,2012-02-18T22:08:00.000Z,masterlorin,,"i have a problem with my mouse on ubuntu 11.10, when im clicking anything in the dock, then i cant use my mouse anymore except from the dock and there only to start new apps. its the 32bit version"
3901862,89269.tsv,2012-02-18T22:09:00.000Z,FloodBot1,masterlorin,Please don't flood; use http://paste.ubuntu.com to paste; don't use Enter as punctuation.
4053938,111940.tsv,2007-04-16T11:33:00.000Z,Emelian,,Anyone here that got experience with Linux (Ubuntu) drivers for ATI? Right now the graphics is accelera is bad and I only got flickering 60 Hz... :(
4053939,111940.tsv,2007-04-16T11:34:00.000Z,ajehuk,Emelian,- I have payed with the ati drivers...
4053940,111940.tsv,2007-04-16T11:34:00.000Z,ajehuk,Emelian,"- my card is a radeon 9550, for reference.."
4053941,111940.tsv,2007-04-16T11:37:00.000Z,ajehuk,Emelian,: what kind of clues??
4053942,111940.tsv,2007-04-16T11:39:00.000Z,ajehuk,Emelian,"- first off  fglrx the open source drivers just work, although there are still some issues with various bits of the ati driver as far as composite extentions and dri are concerned..."
4075338,1446.tsv,2012-08-01T06:49:00.000Z,l00pback_,,I just installed Ubuntu 12.04 on my HP pavilion laptop.
4075339,1446.tsv,2012-08-01T06:49:00.000Z,theadmin,l00pback_,Congratulations. Any problems?
4075340,1446.tsv,2012-08-01T07:40:00.000Z,theadmin,l00pback_,"Eh, if it doesn't work in the BIOS it's not an Ubuntu issue."
4075341,1446.tsv,2012-08-01T07:41:00.000Z,l00pback_,theadmin,The problem started after I installed ubuntu
4075342,1446.tsv,2012-08-01T07:42:00.000Z,theadmin,l00pback_,"So? Coincidence. You INSTALLED it, meaning you managed to type in the username DURING the installation, right? Meaning keyboard worked in the Ubuntu livecd before. Meaning it's not an Ubuntu problem. Also, Ubuntu has no effect on the BIOS anyway."
4283380,1446.tsv,2005-11-22T11:21:00.000Z,ecobuntu,,tritium are you a moderator?
4283381,1446.tsv,2005-11-22T11:22:00.000Z,ecobuntu,,or #flood
4283382,1446.tsv,2005-11-22T11:23:00.000Z,ecobuntu,,!dvd
4283383,1446.tsv,2005-11-22T11:23:00.000Z,ecobuntu,,!libdvdcss2
4283384,1446.tsv,2005-11-22T11:23:00.000Z,lightbright,ecobuntu,thanks
4283385,1446.tsv,2005-11-22T11:23:00.000Z,ecobuntu,lightbright,just run the script
4283386,1446.tsv,2005-11-22T11:26:00.000Z,lightbright,ecobuntu,what script?
4283387,1446.tsv,2005-11-22T11:26:00.000Z,lightbright,ecobuntu,run what script?
4283388,1446.tsv,2005-11-22T11:27:00.000Z,ecobuntu,lightbright,at terminal sudo /usr/share/doc/libdvdread3/examples/install-css.sh
4283389,1446.tsv,2005-11-22T11:27:00.000Z,lightbright,ecobuntu,I typed:  sudo /usr/share/doc/libdvdread3/examples/install-css.sh
4283390,1446.tsv,2005-11-22T11:27:00.000Z,lightbright,ecobuntu,well that was easy :P
4283391,1446.tsv,2005-11-22T11:28:00.000Z,lightbright,ecobuntu,is that all I needed to do to play back DVD?
4283392,1446.tsv,2005-11-22T11:28:00.000Z,ecobuntu,lightbright,should be!
4283393,1446.tsv,2005-11-22T11:28:00.000Z,lightbright,ecobuntu,easy :) thanks
4283394,1446.tsv,2005-11-22T11:32:00.000Z,lightbright,ecobuntu,was it wise of me to enter those pgp commands?
4283395,1446.tsv,2005-11-22T11:33:00.000Z,ecobuntu,lightbright,pgp commands?  i am not sure of what you're talkinga bout
4283396,1446.tsv,2005-11-22T11:33:00.000Z,lightbright,ecobuntu,the gpg --keyserver subkeys.pgp.net --recv-keys 1135D466   &   gpg --export --armor 1135D466 | sudo apt-key add -  from Seveas website
4283397,1446.tsv,2005-11-22T11:33:00.000Z,lightbright,ecobuntu,was it wise of me to enter those commands?
4283398,1446.tsv,2005-11-22T11:33:00.000Z,ecobuntu,lightbright,sure
4283399,1446.tsv,2005-11-22T11:33:00.000Z,lightbright,ecobuntu,not a security risk is it?
4283400,1446.tsv,2005-11-22T11:33:00.000Z,ecobuntu,lightbright,you can always delete them later...you're not at a security risk
4283401,1446.tsv,2005-11-22T11:34:00.000Z,lightbright,ecobuntu,ok :)
4283402,1446.tsv,2005-11-22T11:34:00.000Z,ecobuntu,lightbright,i think you can even delete them from synaptic IIRC
4283403,1446.tsv,2005-11-22T11:34:00.000Z,lightbright,ecobuntu,ok cool
4283404,1446.tsv,2005-11-24T14:56:00.000Z,ecobuntu,lightbright,kubuntu is kde
4283405,1446.tsv,2005-11-24T14:57:00.000Z,ecobuntu,lightbright,i don't think so
4283406,1446.tsv,2005-11-25T17:31:00.000Z,lightbright,ecobuntu,never crashes for me
4283407,1446.tsv,2005-11-25T06:45:00.000Z,lightbright,ecobuntu,yeah true
4283408,1446.tsv,2005-11-26T10:28:00.000Z,ecobuntu,lightbright,yes and so is communism!
4283409,1446.tsv,2005-11-26T10:37:00.000Z,ecobuntu,lightbright,are you larger than a breadbox?
4283410,1446.tsv,2005-11-26T10:37:00.000Z,lightbright,ecobuntu,im skinny
4283411,1446.tsv,2005-11-26T10:38:00.000Z,lightbright,ecobuntu,I deleted my fstab too :)
4283412,1446.tsv,2005-11-26T10:58:00.000Z,lightbright,ecobuntu,hehe yeah Debian SID would keep him happy ;)
4283413,1446.tsv,2005-11-26T11:00:00.000Z,lightbright,ecobuntu,yeah Puppy Linux is a very small linux distro
4283414,1446.tsv,2005-11-26T11:00:00.000Z,lightbright,ecobuntu, you didnt believe me? :)
4283415,1446.tsv,2005-11-26T11:00:00.000Z,lightbright,ecobuntu, some guy from Australia wrote it
4283416,1446.tsv,2005-11-26T11:00:00.000Z,ecobuntu,lightbright,i see
4283417,1446.tsv,2005-11-26T11:01:00.000Z,ecobuntu,lightbright,it sounds like a canadian thing to write ;)
4283418,1446.tsv,2005-11-26T11:01:00.000Z,lightbright,ecobuntu, hehe ;)
4283419,1446.tsv,2005-11-26T11:01:00.000Z,lightbright,ecobuntu, lol
4425900,12077.tsv,2009-07-10T15:13:00.000Z,bala_,,how to desible old kernel in start-up i've showing 2 kernels
4425901,12077.tsv,2009-07-10T15:14:00.000Z,bala_,,slart tel me the procedure how to desible cos i'm newbie
4425902,12077.tsv,2009-07-10T15:15:00.000Z,bala_,,slart let me see wait
4425903,12077.tsv,2009-07-10T15:16:00.000Z,OttifantSir,bala_,"I would do this in Synaptic: search for linux. You will find several named linux-image-'something'. The ones with the lowest numbers are the oldest. Mark them for removal. WARNING! If you remove the wrong ones, you might not get back after a reboot."
4425904,12077.tsv,2009-07-10T15:20:00.000Z,OttifantSir,bala_,"My current and only kernel is linux-image-2.6.28.13-generic. You can also delete linux-restricted-modules with the same number as the linux-image-kernel you're removing. Also true for linux-headers. The numbers MUST match! And be sure it's the old kernel, not the new one."
4425905,12077.tsv,2009-07-10T15:23:00.000Z,OttifantSir,bala_,"Sorry for confusing you. You shall NOT remove those. I said earlier, to check the numbers, and remove those with lower numbers, such as 2.6.28.11. NOT 2.6.28.13. That's okay for now though, just install it again. And remove the older kernel-packages. NOT the .13 ones."
4425906,12077.tsv,2009-07-10T15:24:00.000Z,OttifantSir,bala_,OK. Did you also do the restricted and headers-packages?
4425907,12077.tsv,2009-07-10T15:26:00.000Z,OttifantSir,bala_,"Then your old kernel should be gone. You mean, how do you check if you HAVE the current one, or do you mean how do you enable JUST the current one in GRUB?"
4425908,12077.tsv,2009-07-10T15:30:00.000Z,OttifantSir,bala_,Run this: gksudo gedit /boot/grub/menu.lst and scroll down to the end of the file. Delete everything concerning the old kernel (if it isn't already) and save. You're good to go.
4425909,12077.tsv,2009-07-10T15:37:00.000Z,OttifantSir,bala_,"According to the info from Slart, here is another menu.lst which will only show one kernel, no matter what: http://paste.ubuntu.com/214557/ And run sudo update-grub after you've made the changes"
4425910,12077.tsv,2009-07-10T15:42:00.000Z,OttifantSir,bala_,"That's a correct output. GRUB doesn't use a splash image, so all is okay."
4425911,12077.tsv,2009-07-10T15:45:00.000Z,OttifantSir,bala_,"No, with the mods we introduced, you don't have to do the grub/menu.lst, just wait until you see that all is working well with the new kernel, then delete the old one."
4572804,12317.tsv,2009-06-15T19:23:00.000Z,catalin,,hy
4572805,12317.tsv,2009-06-15T19:24:00.000Z,catalin,,i know a very good theme for ubuntu
4572806,12317.tsv,2009-06-15T19:25:00.000Z,catalin,,the theme is called moomex
4572807,12317.tsv,2009-06-15T19:26:00.000Z,catalin,,from where i can download software for ubuntu?
4572808,12317.tsv,2009-06-15T19:27:00.000Z,Drag0nflamez,catalin,Use Applications > Add/remove to install
4572809,12317.tsv,2009-06-15T19:30:00.000Z,Drag0nflamez,catalin,"linuxpackages.net, Launchpad PPA's, maybe sourceforge.net"
4572810,12317.tsv,2009-06-15T19:31:00.000Z,Drag0nflamez,catalin,"linuxpackages.net is for slackware, sorry"
4572811,12317.tsv,2009-06-15T19:35:00.000Z,Drag0nflamez,catalin,it does...
4572812,12317.tsv,2009-06-15T19:35:00.000Z,Drag0nflamez,catalin,You can get packages from anywhere
4572813,12317.tsv,2009-06-15T19:37:00.000Z,Drag0nflamez,catalin,try a clone of yahoo messenger
4572814,12317.tsv,2009-06-15T19:50:00.000Z,Drag0nflamez,catalin,Watch Google's site: www.google.com/chrome
4572815,12317.tsv,2009-06-15T19:51:00.000Z,Drag0nflamez,catalin,"and if source is out, you should install the dev-utillities"
4911456,1446.tsv,2012-02-11T11:52:00.000Z,mac_osx,,I can't even boot from the CD drive anymore
4911457,1446.tsv,2012-02-11T11:53:00.000Z,mac_osx,,"I tried to mount the root through the terminal using commands, but it said I don't have privilages"
4911458,1446.tsv,2012-02-11T11:54:00.000Z,mac_osx,,"Yes, the hacker disabled it, I presume so that I couldn't get him out"
4911459,1446.tsv,2012-02-11T11:54:00.000Z,mac_osx,,I did
4911460,1446.tsv,2012-02-11T11:55:00.000Z,mac_osx,,I got the help from a link Ubuntu forums sent me to because they don't give root advice
4911461,1446.tsv,2012-02-11T11:56:00.000Z,mac_osx,,Ho OhAthalon
4911462,1446.tsv,2012-02-11T11:56:00.000Z,mac_osx,,The bios only offers the hard drive as a bootable option
4911463,1446.tsv,2012-02-11T11:58:00.000Z,mac_osx,,"when starting up, I hit Del to get into the bios and change the boot order, but it says only the Hard drive is bootable, it shows no CD drive"
4911464,1446.tsv,2012-02-11T11:59:00.000Z,mac_osx,,"OK sorry, I'm in as root"
4911465,1446.tsv,2012-02-11T11:59:00.000Z,mac_osx,,"damo, it's a Dell"
4911466,1446.tsv,2012-02-11T12:01:00.000Z,escott,mac_osx,sounds like you messed up your groups. what groups are you a member of? did you perhaps run usermod -G without -a?
4911467,1446.tsv,2012-02-11T12:02:00.000Z,mac_osx,escott,"I don't think so, but I pissed off someone who is a hacker"
5122100,1446.tsv,2009-02-08T15:58:00.000Z,Accesshater,,i have a problem. You can find my question here http://paste.ubuntu.com/115588/
5122101,1446.tsv,2009-02-08T16:00:00.000Z,masood,Accesshater,kill nautilus and run it agian
5122102,1446.tsv,2009-02-08T16:01:00.000Z,Accesshater,masood,nautilus works... only the desktop is broken
5122103,1446.tsv,2009-02-08T16:01:00.000Z,Accesshater,,and everytime i restart i have no dekstop
5122104,1446.tsv,2009-02-08T16:01:00.000Z,masood,Accesshater,desktop icons r part of nautilus
5122105,1446.tsv,2009-02-08T16:01:00.000Z,Accesshater,,ok will try it
5122106,1446.tsv,2009-02-08T16:04:00.000Z,Accesshater,masood," if i restart nautilus nothing happens, but i get this error in my terminal 'Nautilus-Share-Message: Called 'net usershare info' but it failed: 'net usershare' returned error 255: net usershare: cannot open usershare directory /var/lib/samba/usershares. Error No such file or directory"
5122107,1446.tsv,2009-02-08T16:04:00.000Z,Accesshater,,Please ask your system administrator to enable user sharing.'
5122108,1446.tsv,2009-02-08T16:07:00.000Z,masood,Accesshater,do you have yot samba share working?
5122109,1446.tsv,2009-02-08T16:08:00.000Z,Accesshater,,"i dont know masood, how can i check that (sorry)"
5122110,1446.tsv,2009-02-08T16:08:00.000Z,masood,Accesshater,From System->Administration->Services
5122111,1446.tsv,2009-02-08T16:09:00.000Z,Accesshater,masood,"i dont see a samba service, in my services list"
5122112,1446.tsv,2009-02-08T16:12:00.000Z,masood,Accesshater,"to install samba, just type 'sudo  aptitude install samba' in one terminal. if it didn't fix/wasn't needed you can remove it later"
5122113,1446.tsv,2009-02-08T16:13:00.000Z,Accesshater,,"ok masood, but the strange thing is, i can connect with a windows share using samba..."
5122114,1446.tsv,2009-02-08T16:13:00.000Z,Accesshater,,but will check if the package is still there
5122115,1446.tsv,2009-02-08T16:14:00.000Z,Accesshater,,restarting now :)
5122116,1446.tsv,2009-02-08T16:16:00.000Z,Accesshater,masood,still no luck :(
5122117,1446.tsv,2009-02-08T16:17:00.000Z,masood,Accesshater,you don't have the icons on the desktop even after a fresh login?
5122118,1446.tsv,2009-02-08T16:17:00.000Z,Accesshater,masood, i dit ctrl + alt+ backspace
5122119,1446.tsv,2009-02-08T16:17:00.000Z,Accesshater,,did*
5122120,1446.tsv,2009-02-08T16:18:00.000Z,masood,Accesshater,ok.. i have a look to see removing which config file from home directory can help
5122121,1446.tsv,2009-02-08T16:19:00.000Z,Accesshater,,"ok tnx masood, in the meantime i will check google :p"
5122122,1446.tsv,2009-02-08T16:27:00.000Z,Accesshater,masood,"i think its something like this, but it does not happen randomly on my laptop.... there are never desktop icons... it started this week though"
5122123,1446.tsv,2009-02-08T16:27:00.000Z,Accesshater,,https://bugs.launchpad.net/ubuntu/+source/nautilus/+bug/303023
5122124,1446.tsv,2009-02-08T16:34:00.000Z,Accesshater,masood,i solved it
5122125,1446.tsv,2009-02-08T16:34:00.000Z,Accesshater,masood,i started gconf-editor and went to apps->nautilus-> preferences and set show_desktop on 1
5122126,1446.tsv,2009-02-08T16:34:00.000Z,Accesshater,,=D
5122127,1446.tsv,2009-02-08T16:35:00.000Z,Accesshater,,tnx for your time masood =D
5122128,1446.tsv,2009-02-08T16:36:00.000Z,masood,Accesshater,thanks for sharing the solution
5309331,1446.tsv,2010-03-27T19:45:00.000Z,okapi14,,hi all
5309332,1446.tsv,2010-03-27T19:46:00.000Z,okapi14,,"I have the following error on my boot, anyone can help? 'Fatal server error:"
5309333,1446.tsv,2010-03-27T19:46:00.000Z,okapi14,,server is already active for display 0. If server is no longer running remove /tmp/.X0-lock and start again.
5309334,1446.tsv,2010-03-27T19:46:00.000Z,okapi14,,(ww) Xf86close console: KDSETMODE FAILED: Bad file descriptor'
5309335,1446.tsv,2010-03-27T19:47:00.000Z,acicula,okapi14,remove the lockfile and retry
5309336,1446.tsv,2010-03-27T19:48:00.000Z,okapi14,acicula,I did that but the log file being regenerated in every boot.
5309337,1446.tsv,2010-03-27T19:48:00.000Z,acicula,okapi14,err did you install drivers of any kind?
5309338,1446.tsv,2010-03-27T19:49:00.000Z,okapi14,acicula,Yes I try the FGLRx driver for my ATI RADEON x1200 series
5309339,1446.tsv,2010-03-27T19:49:00.000Z,okapi14,acicula,the graphic keep loading on safe mode..
5309340,1446.tsv,2010-03-27T19:49:00.000Z,acicula,okapi14,oh so you get vesa(low resolution) graphics then?
5309341,1446.tsv,2010-03-27T19:50:00.000Z,okapi14,acicula,"yes, I get VESA.."
5309342,1446.tsv,2010-03-27T19:50:00.000Z,acicula,okapi14,"did you install any drivers? are you on karmic with the latest update, what graphic card(s) do you have"
5309343,1446.tsv,2010-03-27T19:51:00.000Z,okapi14,acicula,"yes, I am on karmic with fglrx driver for ATI Radeon x1200series"
5309344,1446.tsv,2010-03-27T19:52:00.000Z,acicula,okapi14,did you manually install the flgrx driver or did you use the hardware driver program from ubuntu
5309345,1446.tsv,2010-03-27T19:52:00.000Z,okapi14,acicula,my kernel is 2.6.31-20 generic
5309346,1446.tsv,2010-03-27T19:53:00.000Z,okapi14,acicula,i manually installed
5309347,1446.tsv,2010-03-27T19:53:00.000Z,acicula,okapi14,the provided driver via Hardware driver did that one work/?
5309348,1446.tsv,2010-03-27T19:54:00.000Z,okapi14,acicula,it kind work but could not have compiz work properly...
5309349,1446.tsv,2010-03-27T19:54:00.000Z,acicula,okapi14,"understandeable, but manually installin drivers is a bad idea"
5309350,1446.tsv,2010-03-27T19:54:00.000Z,acicula,okapi14,my suggestion is to remove the drivers you installed completely and revertin to the supplied drivers
5309351,1446.tsv,2010-03-27T20:01:00.000Z,acicula,okapi14,if you installed it manually from a tarball or bin then synaptic wont be able to remove drivers
5309352,1446.tsv,2010-03-27T20:14:00.000Z,okapi14,acicula,I  remove the fglrx driver now on the boot I have 'module flgrx not found'
5309353,1446.tsv,2010-03-27T20:15:00.000Z,acicula,okapi14,i dont know how to fix that
5426075,12077.tsv,2008-03-30T16:59:00.000Z,jtravnick,,anybody do any video editing from a camcorder?
5426076,12077.tsv,2008-03-30T17:00:00.000Z,koshari,jtravnick,i have used kino for such editing
5426077,12077.tsv,2008-03-30T17:00:00.000Z,koshari,jtravnick,is it a dv camcorder?
5426078,12077.tsv,2008-03-30T17:01:00.000Z,koshari,jtravnick,if its a DV camcorder you need a firewire port
5426079,12077.tsv,2008-03-30T17:02:00.000Z,jtravnick,koshari,its a sony digital video uses Hi8 tapes and has usb streaming
5426080,12077.tsv,2008-03-30T17:04:00.000Z,jtravnick,koshari,what does a firewire port look like it dows have a port im not sure what it is says DV above it
5426081,12077.tsv,2008-03-30T17:04:00.000Z,koshari,jtravnick,heres a link with a little tut http://www.techtalkwiki.net/how_to_convert_dv_to_xvid#linux_version
5426082,12077.tsv,2008-03-30T17:06:00.000Z,koshari,jtravnick,firewire cables and cards are quite cheap these days on ebay ect.
5426083,12077.tsv,2008-03-30T17:07:00.000Z,jtravnick,koshari,yep its got one of thouse will have to read the manual on it since it didnt come with a cable for it and i dont have firewire never read about it
5426084,12077.tsv,2008-03-30T17:07:00.000Z,jtravnick,koshari,come to think about it could never get it to work right in windows
5426085,12077.tsv,2008-03-30T17:08:00.000Z,koshari,jtravnick,"firewire is very good for transfering video,"
5426086,12077.tsv,2008-03-30T17:08:00.000Z,koshari,jtravnick,did you check my link
5426087,12077.tsv,2008-03-30T17:08:00.000Z,jtravnick,koshari,reading it now
5426088,12077.tsv,2008-03-30T17:09:00.000Z,koshari,jtravnick,"ok well thats how i back up my DV taped using xvid codec, ad native DV is HUGE."
5426089,12077.tsv,2008-03-30T17:10:00.000Z,koshari,jtravnick,"good luck with it, i gotta go,"
5515130,12317.tsv,2008-03-25T04:19:00.000Z,TechPepsi,,is 7.10 for mac?
5515131,12317.tsv,2008-03-25T04:19:00.000Z,michalski,TechPepsi,"yes, 7.10 can run on PowerPC processors (mac)"
5515132,12317.tsv,2008-03-25T04:21:00.000Z,michalski,TechPepsi,the only thing ubuntu and its install will notice as different is the type of proccessor it uses: mac=powerpc/pc=intel
5515133,12317.tsv,2008-03-25T04:21:00.000Z,michalski,TechPepsi,yes
5515134,12317.tsv,2008-03-25T04:21:00.000Z,michalski,TechPepsi,just be sure to download and use the POWERPC VERSION of ubuntu
5515135,12317.tsv,2008-03-25T04:24:00.000Z,michalski,TechPepsi,not 100% sure about the desktop version but it couldnt be more than 4gb
5515136,12317.tsv,2008-03-25T04:28:00.000Z,michalski,TechPepsi,so....
5515137,12317.tsv,2008-03-25T04:28:00.000Z,michalski,TechPepsi,wait holdon
5515138,12317.tsv,2008-03-25T04:35:00.000Z,michalski,TechPepsi,the most recent powerpc version of ubuntu available is 6.10
5515139,12317.tsv,2008-03-25T04:35:00.000Z,michalski,TechPepsi,im still looking as to where to download it
5515140,12317.tsv,2008-03-25T04:37:00.000Z,TechPepsi,michalski, ah ok
5515141,12317.tsv,2008-03-25T04:38:00.000Z,michalski,TechPepsi,http://ubuntu.osuosl.org/releases/6.06/ubuntu-6.06.1-desktop-powerpc.iso
5515142,12317.tsv,2008-03-25T04:39:00.000Z,michalski,TechPepsi,im assuming you in north america
5515143,12317.tsv,2008-03-25T04:39:00.000Z,TechPepsi,michalski, yup
5515144,12317.tsv,2008-03-25T04:40:00.000Z,michalski,TechPepsi,then you can use that link with supperior speeds :)
5720390,1446.tsv,2011-08-10T01:36:00.000Z,gmed,,anyone?
5720391,1446.tsv,2011-08-10T01:37:00.000Z,gmed,,Instalation freeze when loading partition table (I belive)
5720392,1446.tsv,2011-08-10T01:38:00.000Z,gmed,,"Live CD works fine, but I can,t install"
5720393,1446.tsv,2011-08-10T01:38:00.000Z,gmed,,it freezes too
5720394,1446.tsv,2011-08-10T01:39:00.000Z,gmed,,"I tried to open GParted, no luck"
5720395,1446.tsv,2011-08-10T01:39:00.000Z,gmed,,Yes
5720396,1446.tsv,2011-08-10T01:40:00.000Z,gmed,,usb install is not avaliable on BIOS...old machine
5720397,1446.tsv,2011-08-10T01:40:00.000Z,ActionParsnip,gmed,got a floppy drive?
5720398,1446.tsv,2011-08-10T01:41:00.000Z,gmed,ActionParsnip,"yes, why?"
5720399,1446.tsv,2011-08-10T01:42:00.000Z,ActionParsnip,gmed,there is a floppy image to boot to which will then boot the USB
5720400,1446.tsv,2011-08-10T01:42:00.000Z,gmed,ActionParsnip,really? where?
5720401,1446.tsv,2011-08-10T01:43:00.000Z,ActionParsnip,gmed,pendrivelinux. Websearch and you will find it
5720402,1446.tsv,2011-08-10T01:43:00.000Z,gmed,ActionParsnip,Thanks!
5720403,1446.tsv,2011-08-10T01:44:00.000Z,gmed,ActionParsnip,I´ll try that if CD does not work
5720404,1446.tsv,2011-08-10T02:12:00.000Z,gmed,ActionParsnip,It seems pendrivelinux from floppy is obsolete
5987831,1446.tsv,2010-05-13T13:43:00.000Z,Dablfox,,i re-installed nautilus but it didn't fix it! are you all using nautilus by default??
5987832,1446.tsv,2010-05-13T13:44:00.000Z,kjele,Dablfox,What is the problem?
5987833,1446.tsv,2010-05-13T13:44:00.000Z,Dablfox,kjele,when i scroll up it all gets messy :(
5987834,1446.tsv,2010-05-13T13:45:00.000Z,kjele,Dablfox,But you can scroll down?
5987835,1446.tsv,2010-05-13T13:46:00.000Z,Dablfox,kjele,"when i first begin with scrollin down everything is ok, but when i need to scroll up it all gets messy even if i scroll down again!!"
5987836,1446.tsv,2010-05-13T13:47:00.000Z,kjele,Dablfox,Have you tried adding a new user and see if that new user has the same problem?
5987837,1446.tsv,2010-05-13T13:47:00.000Z,Dablfox,kjele,do you thing i have to stop using nautilus? choose something else? nope i didnt do with a new user!
5987838,1446.tsv,2010-05-13T13:48:00.000Z,kjele,Dablfox,Just to rule out that you do not have any config files that is messing up
5987839,1446.tsv,2010-05-13T13:49:00.000Z,Dablfox,kjele,"yup , that's possible . u right. are u using nautilus u yourself??"
5987840,1446.tsv,2010-05-13T13:50:00.000Z,kjele,Dablfox,Can you also take of screen shot when it happens? Every gnome user use nautilus by default so yes
5987841,1446.tsv,2010-05-13T13:50:00.000Z,Dablfox,kjele,do you mean you want a screenshot of it?
5987842,1446.tsv,2010-05-13T13:51:00.000Z,kjele,Dablfox,yes.
5987843,1446.tsv,2010-05-13T13:52:00.000Z,Dablfox,kjele,ok. give me a sec!
5987844,1446.tsv,2010-05-13T14:08:00.000Z,Dablfox,kjele,this is what it looks like at the beginnin?   --->   http://imagebin.org/96668
5987845,1446.tsv,2010-05-13T14:09:00.000Z,Dablfox,kjele,my trouble when i scroll up! ---->http://imagebin.org/96670     :((
5987846,1446.tsv,2010-05-13T14:09:00.000Z,Dablfox,kjele,same pb when i scrool down again --->  http://imagebin.org/96671
5987847,1446.tsv,2010-05-13T14:16:00.000Z,kjele,Dablfox,I though so it is a know bug. The thing to fix this is to disable preview (tumbnail) on the images
5987848,1446.tsv,2010-05-13T14:16:00.000Z,Dablfox,kjele,really?! owkay
5987849,1446.tsv,2010-05-13T14:17:00.000Z,kjele,Dablfox,Well you can wait for the images to finish displaying
5987850,1446.tsv,2010-05-13T14:17:00.000Z,kjele,Dablfox,https://bugs.launchpad.net/ubuntu/+source/nautilus/+bug/401840
5987851,1446.tsv,2010-05-13T14:18:00.000Z,Dablfox,kjele,"no its not a matter of time i think , the images still the same; the only thing i have to do when it's like that is to refresh or change tab"
5987852,1446.tsv,2010-05-13T14:18:00.000Z,Dablfox,kjele,thanx for the link.
6205677,12077.tsv,2009-12-11T18:02:00.000Z,flexy,jrib,NVIDIA GPU GeForce 9300M GS (G98) at PCI:1:0:0 (GPU-0) and Memory: 524288 kBytes   I think it has it's own memory?
6205678,12077.tsv,2009-12-11T18:02:00.000Z,jrib,flexy,"yeah, did you have 4gb of ram in windows?"
6205679,12077.tsv,2009-12-11T18:03:00.000Z,flexy,jrib,"did not check it in windows. But I opened the lid to check, both dimms has a label with 2GB in them"
6205680,12077.tsv,2009-12-11T18:03:00.000Z,jrib,flexy,what is 'free -m' returning?
6205681,12077.tsv,2009-12-11T18:04:00.000Z,flexy,jrib,Mem:          3019       1010       2008          0          8        320
6205682,12077.tsv,2009-12-11T18:05:00.000Z,flexy,jrib,"dmesg |grep Memory shows [    0.000000] Memory: 3083480k/3145440k available (5315k kernel code, 452k absent, 61508k reserved, 3018k data, 660k init)"
6205683,12077.tsv,2009-12-11T18:06:00.000Z,jrib,flexy,well you don't seem to be alone: http://ubuntuforums.org/showthread.php?t=1135442 They offer the video card suggestion and one person says you may need to update bios
6205684,12077.tsv,2009-12-11T18:07:00.000Z,flexy,jrib,"I have a -generic kernel installed. Should I have a -server instead? Would not think that, this being a laptop..."
6205685,12077.tsv,2009-12-11T18:07:00.000Z,flexy,jrib,"I checked mb bios, it is newest"
6205686,12077.tsv,2009-12-11T18:08:00.000Z,jrib,flexy,"no, -generic is correct.  Also see: http://ubuntuforums.org/showthread.php?t=930173 http://ubuntuforums.org/showthread.php?t=413749 <- last link is important, it's what I had to do to see all 4gb"
6357457,12317.tsv,2010-11-21T12:56:00.000Z,krunal,,anybody ever used MINT ?
6357458,12317.tsv,2010-11-21T12:57:00.000Z,krunal,,thoughts?
6357459,12317.tsv,2010-11-21T12:57:00.000Z,krunal,,this is my first time using linux
6357460,12317.tsv,2010-11-21T12:58:00.000Z,krunal,,been a week
6357461,12317.tsv,2010-11-21T12:59:00.000Z,krunal,,yes i hate windows
6357462,12317.tsv,2010-11-21T13:01:00.000Z,krunal,,yeah astropirate ... I really like Ubuntu for this reason - and the fact that it 'kinda' feels like mac
6357463,12317.tsv,2010-11-21T13:03:00.000Z,krunal,,does ubuntu support multi touch touch pad?
6357464,12317.tsv,2010-11-21T13:04:00.000Z,krunal,,I have a question...
