,dialogueID,date,from,to,text
5208214,355.tsv,2011-11-16T01:03:00.000Z,coder2,Gareth_Lock,"I have seen the player detected once on that gigabyte computer. And other USB2 devices: camera, flash, cellphone works well"
5208215,355.tsv,2011-11-16T01:04:00.000Z,Gareth_Lock,coder2,Strange... Way strange. What changed since the MP3 player was detected sucessfully.
5208216,355.tsv,2011-11-16T01:05:00.000Z,coder2,Gareth_Lock,nothing has changed.
5208217,355.tsv,2011-11-16T01:05:00.000Z,Gareth_Lock,coder2,I'm having suspicions it may be a clash somewhere...
5208218,355.tsv,2011-11-16T01:08:00.000Z,Gareth_Lock,coder2,Maybe it's drawing too much power or something... A possibility.
5208219,355.tsv,2011-11-16T01:09:00.000Z,Gareth_Lock,coder2,"Try fully charging it first, then connecting it up, if it detects it then, power is a possibility. Either that or connect it through a powered USB 2 hub."
5208220,355.tsv,2011-11-16T01:10:00.000Z,Gareth_Lock,coder2,"Either way, try and reduce the load on the USB."
5208221,355.tsv,2011-11-16T01:10:00.000Z,coder2,Gareth_Lock,"I do not have powered USB hub. But I like your idea about charging, thanks"
5208222,355.tsv,2011-11-16T01:11:00.000Z,Gareth_Lock,coder2,No probs...
5251992,6273.tsv,2009-01-15T02:00:00.000Z,Dre4m,,"can someonep lease tell me how I enable compiz fusion? its driving me NUTS, thanks for your help"
5251993,6273.tsv,2009-01-15T02:02:00.000Z,Dre4m,,thais man
5251994,6273.tsv,2009-01-15T02:02:00.000Z,Dre4m,,tanks man
5251995,6273.tsv,2009-01-15T02:04:00.000Z,Dre4m,,ahhh tnka you so much
5251996,6273.tsv,2009-01-15T02:04:00.000Z,Dre4m,,guys thank you
5251997,6273.tsv,2009-01-15T02:04:00.000Z,Dre4m,,i keep seeing thigns like use SUPER+SHIFT etc etc whats super mean?
5251998,6273.tsv,2009-01-15T02:04:00.000Z,Dre4m,,a key?
5251999,6273.tsv,2009-01-15T02:05:00.000Z,saxin,Dre4m,Windows-key
5252000,6273.tsv,2009-01-15T02:05:00.000Z,Dre4m,,ahhhh ok
5252001,6273.tsv,2009-01-15T02:05:00.000Z,Dre4m,ty,so much
5252002,6273.tsv,2009-01-15T02:08:00.000Z,Dre4m,,I have desktop cube enabled in compiz settings manager and nothing is happening :( ? any ideas
5252003,6273.tsv,2009-01-15T02:08:00.000Z,Dre4m,, sorry to bug over a trivial thing
5252004,6273.tsv,2009-01-15T02:08:00.000Z,Dre4m,,what command?
5252005,6273.tsv,2009-01-15T02:09:00.000Z,Dre4m,,i just want the desktop to look liek a cub
5252006,6273.tsv,2009-01-15T02:09:00.000Z,Dre4m,,cube cant seem to do it :( dont know how
5252007,6273.tsv,2009-01-15T02:10:00.000Z,saxin,Dre4m,"you need 4 desktops, and enable 'rotate cube'"
5252008,6273.tsv,2009-01-15T02:10:00.000Z,Dre4m,,"nope nothing, I was just wanting desktop cube not nessiciarily to spin it you know?"
5252009,6273.tsv,2009-01-15T02:10:00.000Z,Dre4m,,how I enable 4 desktops?
5252010,6273.tsv,2009-01-15T02:12:00.000Z,Dre4m,,2 rows 2 collums? still in configmanager i can only select 1 number of desktops . . grayed out
5252011,6273.tsv,2009-01-15T02:12:00.000Z,Dre4m,,2 rows 2 collums? still in configmanager i can only select 1 number of desktops . . grayed out
5252012,6273.tsv,2009-01-15T02:14:00.000Z,Dre4m,,in compiz number of desktops is set to one . . and my 'cube' is rather more a 2d flip thing
5252013,6273.tsv,2009-01-15T02:14:00.000Z,Dre4m,,plz help
5252014,6273.tsv,2009-01-15T02:15:00.000Z,saxin,Dre4m,you need 4 workspaces
5294818,3548.tsv,2008-11-29T08:12:00.000Z,glusce,,hi
5294819,3548.tsv,2008-11-29T08:12:00.000Z,glusce,,is anybody here
5294820,3548.tsv,2008-11-29T08:12:00.000Z,glusce,,hehe
5294821,3548.tsv,2008-11-29T08:12:00.000Z,glusce,,I need help
5294822,3548.tsv,2008-11-29T08:13:00.000Z,glusce,,i wont to instal ns 2
5294823,3548.tsv,2008-11-29T08:13:00.000Z,glusce,,on ubuntu 5.10
5294824,3548.tsv,2008-11-29T08:14:00.000Z,glusce,,aha
5294825,3548.tsv,2008-11-29T08:14:00.000Z,glusce,,so i need to download 8.10
5294826,3548.tsv,2008-11-29T08:14:00.000Z,glusce,,with my net speed i'm doomed
5294827,3548.tsv,2008-11-29T08:15:00.000Z,DistroJockey,glusce,shipit.ubuntu.com
5294828,3548.tsv,2008-11-29T08:16:00.000Z,DistroJockey,glusce,if you can wait 4 weeks or so ;)
5294829,3548.tsv,2008-11-29T08:19:00.000Z,DistroJockey,glusce,seen this?  http://nsnam.isi.edu/nsnam/index.php/Main_Page
5294830,3548.tsv,2008-11-29T09:23:00.000Z,DistroJockey,glusce,maybe with  growisofs ? (not sure on that one)
5294831,3548.tsv,2008-11-29T09:24:00.000Z,DistroJockey,glusce,"nope, that doesn't look right.  cdrecord ?"
5294832,3548.tsv,2008-11-29T09:31:00.000Z,DistroJockey,glusce,what file did you download?
5294833,3548.tsv,2008-11-29T09:32:00.000Z,DistroJockey,glusce,full link please
5294834,3548.tsv,2008-11-29T09:34:00.000Z,DistroJockey,glusce,your system may not have the requirements for that package
5294835,3548.tsv,2008-11-29T09:35:00.000Z,DistroJockey,glusce,"if you are running Ubuntu 5.10, it's probably better to use some terminal based program"
5294836,3548.tsv,2008-11-29T09:37:00.000Z,DistroJockey,glusce,it's possible (just may not be easy)
5294837,3548.tsv,2008-11-29T09:44:00.000Z,DistroJockey,glusce,scunizi : I think  cdrecord (aka wodim) may be the one
5294838,3548.tsv,2008-11-29T09:45:00.000Z,DistroJockey,glusce,you have  gnomebaker ?
5294839,3548.tsv,2008-11-29T09:54:00.000Z,DistroJockey,glusce,"yep, as 5.10 is no longer supported"
5294840,3548.tsv,2008-11-29T09:54:00.000Z,DistroJockey,glusce,you will have to get it from elsewhere
5309331,1446.tsv,2010-03-27T19:45:00.000Z,okapi14,,hi all
5309332,1446.tsv,2010-03-27T19:46:00.000Z,okapi14,,"I have the following error on my boot, anyone can help? 'Fatal server error:"
5309333,1446.tsv,2010-03-27T19:46:00.000Z,okapi14,,server is already active for display 0. If server is no longer running remove /tmp/.X0-lock and start again.
5309334,1446.tsv,2010-03-27T19:46:00.000Z,okapi14,,(ww) Xf86close console: KDSETMODE FAILED: Bad file descriptor'
5309335,1446.tsv,2010-03-27T19:47:00.000Z,acicula,okapi14,remove the lockfile and retry
5309336,1446.tsv,2010-03-27T19:48:00.000Z,okapi14,acicula,I did that but the log file being regenerated in every boot.
5309337,1446.tsv,2010-03-27T19:48:00.000Z,acicula,okapi14,err did you install drivers of any kind?
5309338,1446.tsv,2010-03-27T19:49:00.000Z,okapi14,acicula,Yes I try the FGLRx driver for my ATI RADEON x1200 series
5309339,1446.tsv,2010-03-27T19:49:00.000Z,okapi14,acicula,the graphic keep loading on safe mode..
5309340,1446.tsv,2010-03-27T19:49:00.000Z,acicula,okapi14,oh so you get vesa(low resolution) graphics then?
5309341,1446.tsv,2010-03-27T19:50:00.000Z,okapi14,acicula,"yes, I get VESA.."
5309342,1446.tsv,2010-03-27T19:50:00.000Z,acicula,okapi14,"did you install any drivers? are you on karmic with the latest update, what graphic card(s) do you have"
5309343,1446.tsv,2010-03-27T19:51:00.000Z,okapi14,acicula,"yes, I am on karmic with fglrx driver for ATI Radeon x1200series"
5309344,1446.tsv,2010-03-27T19:52:00.000Z,acicula,okapi14,did you manually install the flgrx driver or did you use the hardware driver program from ubuntu
5309345,1446.tsv,2010-03-27T19:52:00.000Z,okapi14,acicula,my kernel is 2.6.31-20 generic
5309346,1446.tsv,2010-03-27T19:53:00.000Z,okapi14,acicula,i manually installed
5309347,1446.tsv,2010-03-27T19:53:00.000Z,acicula,okapi14,the provided driver via Hardware driver did that one work/?
5309348,1446.tsv,2010-03-27T19:54:00.000Z,okapi14,acicula,it kind work but could not have compiz work properly...
5309349,1446.tsv,2010-03-27T19:54:00.000Z,acicula,okapi14,"understandeable, but manually installin drivers is a bad idea"
5309350,1446.tsv,2010-03-27T19:54:00.000Z,acicula,okapi14,my suggestion is to remove the drivers you installed completely and revertin to the supplied drivers
5309351,1446.tsv,2010-03-27T20:01:00.000Z,acicula,okapi14,if you installed it manually from a tarball or bin then synaptic wont be able to remove drivers
5309352,1446.tsv,2010-03-27T20:14:00.000Z,okapi14,acicula,I  remove the fglrx driver now on the boot I have 'module flgrx not found'
5309353,1446.tsv,2010-03-27T20:15:00.000Z,acicula,okapi14,i dont know how to fix that
5367440,26868.tsv,2011-10-25T20:18:00.000Z,lesshaste,,I have a DVD with some episodes of a TV programme on it. What's the easiest way to rip some of them to xvid or something similar
5367441,26868.tsv,2011-10-25T20:19:00.000Z,dr_willis,lesshaste," k9copy, dvdrip other tools in the repos.."
5367442,26868.tsv,2011-10-25T20:20:00.000Z,dr_willis,lesshaste, i tend to use k9copy
5367443,26868.tsv,2011-10-25T20:20:00.000Z,lesshaste,dr_willis,thanks.. I am checking it out
5367444,26868.tsv,2011-10-25T20:20:00.000Z,dr_willis,lesshaste, often i use k9copy to backup to an iso file.. then i rencode/rip from that iso file.. faster that way  for me.
5367445,26868.tsv,2011-10-25T20:21:00.000Z,lesshaste,dr_willis,can you just rip individual episodes?
5367446,26868.tsv,2011-10-25T20:21:00.000Z,dr_willis,lesshaste, theres arista also . but not tried it much.
5367447,26868.tsv,2011-10-25T20:21:00.000Z,dr_willis,lesshaste, prob can.  i rarely bother with just 1.
5367448,26868.tsv,2011-10-25T20:21:00.000Z,lesshaste,dr_willis,it's more that I want to separate them
5367449,26868.tsv,2011-10-25T20:21:00.000Z,lesshaste,dr_willis,the whole thing is too big to put on my phone :)
5367450,26868.tsv,2011-10-25T20:22:00.000Z,dr_willis,lesshaste, one issue is that the default ffmpeg and mencoder I think do not have all the differnt file type support compiled in.
5367451,26868.tsv,2011-10-25T20:22:00.000Z,lesshaste,dr_willis,ah.. ok that sounds serious
5367452,26868.tsv,2011-12-30T00:36:00.000Z,dr_willis,lesshaste, and whats that exactly?
5367453,26868.tsv,2011-12-30T00:37:00.000Z,lesshaste,dr_willis,^^
5367454,26868.tsv,2011-12-30T00:38:00.000Z,lesshaste,dr_willis,hmm.. the 10.04 link at the top is misleading :)
5426075,12077.tsv,2008-03-30T16:59:00.000Z,jtravnick,,anybody do any video editing from a camcorder?
5426076,12077.tsv,2008-03-30T17:00:00.000Z,koshari,jtravnick,i have used kino for such editing
5426077,12077.tsv,2008-03-30T17:00:00.000Z,koshari,jtravnick,is it a dv camcorder?
5426078,12077.tsv,2008-03-30T17:01:00.000Z,koshari,jtravnick,if its a DV camcorder you need a firewire port
5426079,12077.tsv,2008-03-30T17:02:00.000Z,jtravnick,koshari,its a sony digital video uses Hi8 tapes and has usb streaming
5426080,12077.tsv,2008-03-30T17:04:00.000Z,jtravnick,koshari,what does a firewire port look like it dows have a port im not sure what it is says DV above it
5426081,12077.tsv,2008-03-30T17:04:00.000Z,koshari,jtravnick,heres a link with a little tut http://www.techtalkwiki.net/how_to_convert_dv_to_xvid#linux_version
5426082,12077.tsv,2008-03-30T17:06:00.000Z,koshari,jtravnick,firewire cables and cards are quite cheap these days on ebay ect.
5426083,12077.tsv,2008-03-30T17:07:00.000Z,jtravnick,koshari,yep its got one of thouse will have to read the manual on it since it didnt come with a cable for it and i dont have firewire never read about it
5426084,12077.tsv,2008-03-30T17:07:00.000Z,jtravnick,koshari,come to think about it could never get it to work right in windows
5426085,12077.tsv,2008-03-30T17:08:00.000Z,koshari,jtravnick,"firewire is very good for transfering video,"
5426086,12077.tsv,2008-03-30T17:08:00.000Z,koshari,jtravnick,did you check my link
5426087,12077.tsv,2008-03-30T17:08:00.000Z,jtravnick,koshari,reading it now
5426088,12077.tsv,2008-03-30T17:09:00.000Z,koshari,jtravnick,"ok well thats how i back up my DV taped using xvid codec, ad native DV is HUGE."
5426089,12077.tsv,2008-03-30T17:10:00.000Z,koshari,jtravnick,"good luck with it, i gotta go,"
5468045,25840.tsv,2005-06-06T07:36:00.000Z,skoop,,"I have a joyful printing problem. it used to work fine under warty, but after upgrading to hoary printing doesn't work. in the gnome-cups-manager it does say 'job-printing' but nothing happens."
5468046,25840.tsv,2005-06-06T07:36:00.000Z,skoop,,this is a HP PSC 1350
5468047,25840.tsv,2005-06-06T07:37:00.000Z,danko123456,skoop,is it still shown in printing?
5468048,25840.tsv,2005-06-06T07:37:00.000Z,skoop,danko123456,"yes, the printer is there, it's connected, everything is as it should be"
5468049,25840.tsv,2005-06-06T07:37:00.000Z,skoop,danko123456,it just doesn't print ;)
5468050,25840.tsv,2005-06-06T07:37:00.000Z,danko123456,skoop,removed readded printer?
5468051,25840.tsv,2005-06-06T07:38:00.000Z,skoop,danko123456,"yup, also did that. tried it with and with ptal-init, removing the printer and adding a new printer, disconnecting/reconnecting, restarting cups"
5468052,25840.tsv,2005-06-06T07:43:00.000Z,skoop,danko123456,"it's one of those all-in-one machines, and when I start xsane, it does recognize the machine, so it's not a connection issue either, it's just the printing that doesn't work"
5468053,25840.tsv,2005-06-06T07:43:00.000Z,danko123456,skoop,"I dont know, I just wanhtd to check you did the basics, cause that is as far as I know..."
5468054,25840.tsv,2005-06-06T07:44:00.000Z,skoop,danko123456,"heh, thanks :)"
5468055,25840.tsv,2005-06-06T07:55:00.000Z,danko123456,skoop,"they are kind of for ppl that kno what is to be done, I recommend this usage if you hacve to use it...have it commented out in sources.list always expcept when you install a specific package."
5468056,25840.tsv,2005-06-06T08:02:00.000Z,danko123456,skoop,"well, you are always welcome here:)"
5468057,25840.tsv,2005-06-06T08:42:00.000Z,skoop,danko123456,because maybe those packages are also used by other packages?
5468058,25840.tsv,2005-06-06T08:43:00.000Z,danko123456,skoop,good answer.
5468059,25840.tsv,2005-06-06T09:05:00.000Z,danko123456,skoop,"ah, bah...;)"
5501585,355.tsv,2012-06-26T23:30:00.000Z,ikonia,,oops patie I mean
5501586,355.tsv,2012-06-26T23:31:00.000Z,patie,ikonia,because i install it in opt/
5501587,355.tsv,2012-06-26T23:31:00.000Z,ikonia,patie,how
5501588,355.tsv,2012-06-26T23:31:00.000Z,ikonia,patie,the ubuntu packages don't install to opt
5501589,355.tsv,2012-06-26T23:31:00.000Z,patie,ikonia,im wizard.. :) no im joking http://bitnami.org/stack/lampstack
5501590,355.tsv,2012-06-26T23:32:00.000Z,ikonia,patie,that is not a good application to use
5501591,355.tsv,2012-06-26T23:32:00.000Z,ikonia,patie,the lamp stack are available from within ubuntu's own packages
5501592,355.tsv,2012-06-26T23:33:00.000Z,ikonia,patie,these are external / 3rd party packages that are 'generic' rather than built for ubuntu
5501593,355.tsv,2012-06-26T23:33:00.000Z,patie,ikonia,so backup databse/htdocs ... remove bitnami stack and install lamp from packages ?
5501594,355.tsv,2012-06-26T23:33:00.000Z,ikonia,patie,that sounds a good idea
5501595,355.tsv,2012-06-26T23:33:00.000Z,ikonia,patie,sure
5501596,355.tsv,2012-06-26T23:51:00.000Z,ikonia,patie,"sorry, I was just doing something else"
5501597,355.tsv,2012-06-26T23:51:00.000Z,ikonia,patie,check out that info
5501598,355.tsv,2012-06-26T23:51:00.000Z,patie,ikonia,thanks
5501599,355.tsv,2012-06-26T23:51:00.000Z,ikonia,patie,"sorry about that, wasn't watching"
5508650,15502.tsv,2007-06-08T13:21:00.000Z,kenthomson,,"QUESTION: whenever i connect my mp3 (UMS) player to the USB port it gets automatically mounted at /media/IAUDIO (it somehow got setup like that). Now i have deleted that particular entry in Amarok>Devices, but still whenever i plug it in it gets automatically mounted at /media/IAUDIO. How do i stop this from happening? Let's say i want it to mount at /mnt/usb, how do i stop this automatic mounting from happening and edit it to configure a different m"
5508651,15502.tsv,2007-06-08T13:21:00.000Z,kenthomson,,ount point?
5508652,15502.tsv,2007-06-08T13:23:00.000Z,kenthomson,,can someone help disable the automatic mounting of my USB-key?
5508653,15502.tsv,2007-06-08T13:24:00.000Z,kenthomson,,tell me how to disable automatic mounting of my usb key
5508654,15502.tsv,2007-06-08T13:24:00.000Z,magnetron,kenthomson,System menu > preferences > portable media
5508655,15502.tsv,2007-06-08T13:25:00.000Z,kenthomson,magnetron,"no portable media there, maybe i will have to edit the menu"
5508656,15502.tsv,2007-06-08T13:25:00.000Z,magnetron,kenthomson,"i am not sure of the english name, it should be something similar"
5508657,15502.tsv,2007-06-08T13:26:00.000Z,kenthomson,magnetron,Removable drives and media looks the most promising let me have a lookj
5508658,15502.tsv,2007-06-08T13:27:00.000Z,kenthomson,magnetron,"what i wish to do is to change the mount point of my audio player it gets mounted at /media/IAUDIO i want it to be at /mnt/IAUDIO, how do i do that?"
5508659,15502.tsv,2007-06-08T13:28:00.000Z,kenthomson,magnetron,?
5508660,15502.tsv,2007-06-08T13:29:00.000Z,magnetron,kenthomson,"ask the channel, i answer if i have an answer"
5508661,15502.tsv,2007-06-08T13:29:00.000Z,kenthomson,magnetron,i have already asked it a couple of times here it goes again
5508662,15502.tsv,2007-06-08T13:29:00.000Z,kenthomson,magnetron,Do you have an answer to my question??
5508663,15502.tsv,2007-06-08T13:30:00.000Z,kenthomson,magnetron,Do you have an answer to my bloody question>
5508664,15502.tsv,2007-06-08T13:32:00.000Z,kenthomson,magnetron,"how much brains does it take for you to answer whether you know the answer to my question, if yes stop mucking around and answer the damn question. I am desperate for it since 2 days now"
5515130,12317.tsv,2008-03-25T04:19:00.000Z,TechPepsi,,is 7.10 for mac?
5515131,12317.tsv,2008-03-25T04:19:00.000Z,michalski,TechPepsi,"yes, 7.10 can run on PowerPC processors (mac)"
5515132,12317.tsv,2008-03-25T04:21:00.000Z,michalski,TechPepsi,the only thing ubuntu and its install will notice as different is the type of proccessor it uses: mac=powerpc/pc=intel
5515133,12317.tsv,2008-03-25T04:21:00.000Z,michalski,TechPepsi,yes
5515134,12317.tsv,2008-03-25T04:21:00.000Z,michalski,TechPepsi,just be sure to download and use the POWERPC VERSION of ubuntu
5515135,12317.tsv,2008-03-25T04:24:00.000Z,michalski,TechPepsi,not 100% sure about the desktop version but it couldnt be more than 4gb
5515136,12317.tsv,2008-03-25T04:28:00.000Z,michalski,TechPepsi,so....
5515137,12317.tsv,2008-03-25T04:28:00.000Z,michalski,TechPepsi,wait holdon
5515138,12317.tsv,2008-03-25T04:35:00.000Z,michalski,TechPepsi,the most recent powerpc version of ubuntu available is 6.10
5515139,12317.tsv,2008-03-25T04:35:00.000Z,michalski,TechPepsi,im still looking as to where to download it
5515140,12317.tsv,2008-03-25T04:37:00.000Z,TechPepsi,michalski, ah ok
5515141,12317.tsv,2008-03-25T04:38:00.000Z,michalski,TechPepsi,http://ubuntu.osuosl.org/releases/6.06/ubuntu-6.06.1-desktop-powerpc.iso
5515142,12317.tsv,2008-03-25T04:39:00.000Z,michalski,TechPepsi,im assuming you in north america
5515143,12317.tsv,2008-03-25T04:39:00.000Z,TechPepsi,michalski, yup
5515144,12317.tsv,2008-03-25T04:40:00.000Z,michalski,TechPepsi,then you can use that link with supperior speeds :)
5537015,22879.tsv,2005-10-18T13:15:00.000Z,jas_,,Is there and programs to emulate a cd drive or a dvd drive kinda like Daemon Tools for Linux?
5537016,22879.tsv,2005-10-18T13:15:00.000Z,saik0,jas_,you can mount an ISO
5537017,22879.tsv,2005-10-18T13:17:00.000Z,jas_,saik0,How do I mount an ISO?
5537018,22879.tsv,2005-10-18T13:18:00.000Z,saik0,jas_,lol...mount -o loop -t iso9660 filename.iso /wherver/you/want
5537019,22879.tsv,2005-10-18T13:19:00.000Z,jas_,saik0,Thanks
5537020,22879.tsv,2005-10-18T13:24:00.000Z,jas_,saik0,I tried that and it didn't work
5537021,22879.tsv,2005-10-18T13:25:00.000Z,saik0,jas_,is it an ISO?
5537022,22879.tsv,2005-10-18T13:25:00.000Z,jas_,saik0,Yes
5537023,22879.tsv,2005-10-18T13:25:00.000Z,saik0,jas_, were you in the same directory?
5537024,22879.tsv,2005-10-18T13:26:00.000Z,jas_,saik0,Do you mean was I trying to install to the same directory?
5537025,22879.tsv,2005-10-18T13:26:00.000Z,jas_,saik0,or rather was I trying to mount it in the same directory
5537026,22879.tsv,2005-10-18T13:27:00.000Z,saik0,jas_,"when you tred to mount it, was the image in the same directory ther terminal was in?"
5537027,22879.tsv,2005-10-18T13:27:00.000Z,jas_,saik0,Yes
5537028,22879.tsv,2005-10-18T13:28:00.000Z,saik0,jas_,I'm afraid I dont know why it would'nt work then. Sorry.
5537029,22879.tsv,2005-10-18T13:38:00.000Z,saik0,jas_,sudo mount
5595650,6273.tsv,2009-09-02T19:48:00.000Z,cc4,,trash is emty but the free disk space indicates its not. what's wrong?
5595651,6273.tsv,2009-09-02T19:48:00.000Z,cc4,,empty
5595652,6273.tsv,2009-09-02T19:48:00.000Z,cc4,,on main partition
5595653,6273.tsv,2009-09-02T19:48:00.000Z,cc4,,not media hds
5595654,6273.tsv,2009-09-02T19:48:00.000Z,cc4,,and no .trash folder
5595655,6273.tsv,2009-09-02T19:48:00.000Z,cc4,,to delete whats inside
5595656,6273.tsv,2009-09-02T19:49:00.000Z,sipior,cc4,have a look in .local/share/Trash
5595657,6273.tsv,2009-09-02T19:49:00.000Z,sipior,cc4,(in your home directory)
5595658,6273.tsv,2009-09-02T19:49:00.000Z,cc4,sipior,I have no .local folder
5595659,6273.tsv,2009-09-02T19:49:00.000Z,sipior,cc4,and you're running gnome?
5595660,6273.tsv,2009-09-02T19:50:00.000Z,cc4,sipior,yes. and show all folders is on
5595661,6273.tsv,2009-09-02T19:50:00.000Z,sipior,cc4,can you try from the command line? 'ls -al ~/.local'
5595662,6273.tsv,2009-09-02T19:50:00.000Z,cc4,sipior,"yes ., sec"
5595663,6273.tsv,2009-09-02T19:53:00.000Z,cc4,sipior,no such folder reply
5595664,6273.tsv,2010-04-26T20:33:00.000Z,sipior,cc4,the latter doesn't exist?
5690390,3548.tsv,2010-08-02T08:55:00.000Z,jeeves_Moss,shane-laptop,"ok, one sec"
5690391,3548.tsv,2010-08-02T08:51:00.000Z,shane-laptop,jeeves_Moss,the question is what did you do to get such an error?  what package did you manually install?
5690392,3548.tsv,2010-08-02T08:51:00.000Z,shane-laptop,jeeves_Moss,or remove?
5690393,3548.tsv,2010-08-02T08:51:00.000Z,jeeves_Moss,shane-laptop,I just did a package update
5690394,3548.tsv,2010-08-02T08:53:00.000Z,shane-laptop,jeeves_Moss,run: sudo apt-get clean && sudo apt-get update
5690395,3548.tsv,2010-08-02T08:53:00.000Z,jeeves_Moss,shane-laptop,tried that.  same error
5690396,3548.tsv,2010-08-02T08:54:00.000Z,shane-laptop,jeeves_Moss,"the only time I get those kind of errors are when I go manually deleteing stuff, and messing with removing programs the way they are not inteneded to be removed."
5690397,3548.tsv,2010-08-02T08:55:00.000Z,jeeves_Moss,shane-laptop,"I know.  I usally get that.  I did the automated GUI update, and then it popped up with the broken package error"
5690398,3548.tsv,2010-08-02T08:55:00.000Z,shane-laptop,jeeves_Moss,try: sudo apt-get purge iced(tab)
5690399,3548.tsv,2010-08-02T08:56:00.000Z,shane-laptop,jeeves_Moss,seems as if icedtea is the problem
5690400,3548.tsv,2010-08-02T08:56:00.000Z,jeeves_Moss,shane-laptop,"yep, I know,but I can't get it to tab for me"
5690401,3548.tsv,2010-08-02T08:57:00.000Z,shane-laptop,jeeves_Moss,sudo apt-get purge icedtea6-plugin
5690402,3548.tsv,2010-08-02T08:57:00.000Z,jeeves_Moss,shane-laptop,tried it already
5690403,3548.tsv,2010-08-02T08:58:00.000Z,shane-laptop,jeeves_Moss,did you try: sudo apt-get install icedtea6-plugin
5690404,3548.tsv,2010-08-02T08:58:00.000Z,jeeves_Moss,shane-laptop,"ok man, I'm going to work on this in the morning.  The fiance is getting on my nerves right now"
5694680,12988.tsv,2007-11-08T00:29:00.000Z,tharvey,,having trouble setting up a persistant vncserer session (indpendent of local session) using vncserver - log shows 'could not open default font 'fixed'' - any suggestions?
5694681,12988.tsv,2007-11-08T00:30:00.000Z,tharvey,,heh
5694682,12988.tsv,2007-11-08T00:30:00.000Z,tharvey,,i'm a bit short and a byte late
5694683,12988.tsv,2007-11-08T00:31:00.000Z,tharvey,,so is the lack of documentation for 7.10 because its so new?  this is my first time looking at Ubuntu and the first thing I notice is that I goto the online docs and there is nothing for the current release
5694684,12988.tsv,2007-11-08T00:32:00.000Z,tharvey,,I almost feel like I should have installed 7.04 instead of 7.10
5694685,12988.tsv,2007-11-08T00:33:00.000Z,tharvey,,also trying to figure out how to install vmware player
5694686,12988.tsv,2007-11-08T00:33:00.000Z,tharvey,,the sole reason I'm looking at moving away from fedora is because I'm sick of having to rebuild things like vmware player every kernel update - want to see if Ubuntu handles that better
5694687,12988.tsv,2007-11-08T00:33:00.000Z,Dan2552,tharvey,vmware player installed alright on mine
5694688,12988.tsv,2007-11-08T00:34:00.000Z,tharvey,Dan2552,how did you install vmware-player?
5694689,12988.tsv,2007-11-08T00:34:00.000Z,Dan2552,tharvey,i think i downloaded the archive from the site
5694690,12988.tsv,2007-11-08T00:34:00.000Z,tharvey,,gusty
5694691,12988.tsv,2007-11-08T00:34:00.000Z,tharvey,Dan2552,which archive... not rpm but tgz I guess?  I'm used to rpm's from fedora
5694692,12988.tsv,2007-11-08T00:35:00.000Z,Dan2552,tharvey,"i think it was tar... it wasnt RPM, and TGZ is slackware i think"
5694693,12988.tsv,2007-11-08T00:35:00.000Z,tharvey,,there is nothing you can do with rpm's on Ubuntu right?
5694694,12988.tsv,2007-11-08T00:36:00.000Z,Dan2552,tharvey,you can convert them to .deb - but i found it caused loads of extra trouble
5701850,11593.tsv,2008-02-07T02:29:00.000Z,Stevethepirate,,Inspiron 1720
5701851,11593.tsv,2008-02-07T02:29:00.000Z,Stevethepirate,,South African market.
5701852,11593.tsv,2008-02-07T02:30:00.000Z,Blue_,Stevethepirate,The only issues I had were with my HD sound card but I fixed it by installing ALSA
5701853,11593.tsv,2008-02-07T02:30:00.000Z,Stevethepirate,Blue_,: hmm
5701854,11593.tsv,2008-02-07T02:31:00.000Z,Blue_,Stevethepirate,Everything else worked right out of the 'box'
5701855,11593.tsv,2008-02-07T02:32:00.000Z,Blue_,Stevethepirate,If I were you and can just download the ISO of the LiveCD burn it and boot off the CD and just play with it and see what works and what doesn't and not install it unless you think its something you want
5701856,11593.tsv,2008-02-07T02:34:00.000Z,Stevethepirate,Blue_,"yeah, i would do that.. but if i'd rather have a good indication of whether it'll work or not"
5701857,11593.tsv,2008-02-07T02:35:00.000Z,Blue_,Stevethepirate,Well like I said I've had very little problems with it... the biggest thing for me is just learning a new OS
5701858,11593.tsv,2008-02-07T02:36:00.000Z,Stevethepirate,Blue_,i've used linux before :P
5701859,11593.tsv,2008-02-07T02:37:00.000Z,Blue_,Stevethepirate,"Well then you're probably better of then me, but so far I have installed ubuntu on 5 different machines 2 of them Dells and all has been great!"
5701860,11593.tsv,2008-02-07T02:37:00.000Z,Blue_,Stevethepirate,Gparted in on the LiveCD
5701861,11593.tsv,2008-02-07T02:38:00.000Z,Stevethepirate,Blue_,is it stable?
5701862,11593.tsv,2008-02-07T02:38:00.000Z,Blue_,Stevethepirate,you're better off to you the real Gparted liveCD over the ubuntu
5701863,11593.tsv,2008-02-07T02:40:00.000Z,Blue_,Stevethepirate,I use this Gparted LiveCD all the time for my stuff- http://sourceforge.net/project/showfiles.php?group_id=115843&package_id=173828
5701864,11593.tsv,2008-02-07T02:40:00.000Z,Stevethepirate,Blue_,ta
5719190,18257.tsv,2008-08-16T08:21:00.000Z,Drood,,never used it before
5719191,18257.tsv,2008-08-16T08:23:00.000Z,Drood,,yes 2 hardrives
5719192,18257.tsv,2008-08-16T08:23:00.000Z,Drood,,"i dont rememebr, i just put the cd in, and installed, reformated the disk where ubuntu went into, the other i left alone"
